path,label,det_score,f1_best,f1_th_0.5,iou_best,iou_th_0.5
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1011572216.png,1,0.11776293069124222,0.42758527,0.425762855450433,0.2719291,0.2704566188928642
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1012150929.png,1,0.07790528237819672,0.6655861,0.4254008614902844,0.49878535,0.2701645460652966
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/101262930.png,1,0.3179401159286499,0.39473343,0.3084483011668012,0.24589898,0.182346363625518
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1015118661.png,1,0.5093774199485779,0.7126315,0.7056220134480452,0.55355674,0.5451437066909066
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/101669240.png,1,0.09716424345970154,0.37908405,0.3096324022814964,0.23387028,0.1831745962827308
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1016887272.png,1,0.2606525719165802,0.5625816,0.5565027280789849,0.39138332,0.38552392089968257
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/104285082.png,1,0.1658574342727661,0.48724812,0.2952464176482652,0.32209387,0.17319008489248522
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1053116826.png,1,0.04210836812853813,0.7283857,0.5281843285497072,0.5728039,0.35886581369883547
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1066831905.png,1,0.10028906166553497,0.6281243,0.4068507180662287,0.45785806,0.2553751382120272
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1089755335.png,1,0.10156582295894623,0.29265064,0.1935365391968327,0.17140642,0.10713559581813234
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1097710887.png,1,0.23445233702659607,0.46780348,0.25941449476593265,0.30531558,0.1490386390015626
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1112334131.png,1,0.4657202959060669,0.27928272,0.1722608793995274,0.162306,0.09424806716558871
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1117972841.png,1,0.10927370190620422,0.7278407,0.6673975158901394,0.5721302,0.5008226563046979
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1138784872.png,1,0.17675469815731049,0.5777526,0.4436713394044817,0.4062251,0.28507560815253125
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/11551286.png,1,0.3037679195404053,0.55631566,0.21457814429128982,0.3853444,0.12018344214012917
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1157215900.png,1,0.2499183714389801,0.7233362,0.7129642262668159,0.5665832,0.5539583598354747
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1160441615.png,1,0.05712777003645897,0.8800763,0.8595986418701221,0.78583586,0.7537685181993833
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/116409198.png,1,0.3095623552799225,0.24698055,0.2156886624253466,0.14088865,0.12088062093385787
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1181708011.png,1,0.16373863816261292,0.59777564,0.5577160698509542,0.42630523,0.38668951251042494
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/118854260.png,1,0.1493789404630661,0.57672536,0.5495494469017306,0.40521014,0.3788818899947002
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/118939364.png,1,0.1483769416809082,0.5255973,0.48213707980181286,0.3564815,0.31764204355084996
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1196746186.png,1,0.8510611057281494,0.59827393,0.5726097204957732,0.4268123,0.40115848392540315
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1196886054.png,1,0.17751313745975494,0.093872204,0.07449821674207237,0.049247593,0.03869028706689755
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/122301379.png,1,0.34701067209243774,0.47654617,0.33852022747229327,0.31280643,0.20374622253587993
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/123101580.png,1,0.1139039546251297,0.35282305,0.14055684788509532,0.21419865,0.07559082821393487
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_sd_3_5_large/img/1234206849.png,1,0.3519580364227295,0.23960562,0.21045143228394755,0.13610905,0.1176002909787134
